race,lon,lat
Hispanic,-121.85427519884128,37.32820826314794
Hispanic,-121.8676651944363,37.43666643850369
Hispanic,-121.8771719924488,37.43360440798897
Hispanic,-121.83666366760761,37.29606480315265
Asian,-121.89663049098964,37.376132349780086
Black,-121.95151394004768,37.35163298807883
White,-121.8722795540985,37.29454567786246
Hispanic,-121.82546486218831,37.36091959403397
Hispanic,-121.8419653678486,37.272862971516375
Hispanic,-121.87885852475101,37.32284746324118
Hispanic,-121.91993055977716,37.314270341927816
Hispanic,-121.81080242498903,37.36474218596587
Asian,-121.8436696316615,37.295368090172126
White,-121.91572056067442,37.31368498441993
Hispanic,-121.8301143801846,37.349807988428104
White,-121.91654690173665,37.26609473610207
Asian,-121.81871181372955,37.265955462097814
White,-122.08438630569488,37.3736602918183
Asian,-121.99277081196038,37.33672705894825
Hispanic,-122.00463946340619,37.39354127651167
Hispanic,-121.87083935349013,37.289253398186915
Hispanic,-121.79048327006132,37.31164165209014
Asian,-121.82533274797672,37.28258500397687
Hispanic,-121.91827715278345,37.32724245323175
Hispanic,-121.91967984454209,37.30226458169387
White,-122.02023758372853,37.40318512149641
Black,-122.10598534275815,37.419792917343614
Hispanic,-121.9009954631123,37.40272815090725
Hispanic,-121.95389850540069,37.30582646455328
Hispanic,-122.02197259190375,37.36996361570626
Hispanic,-121.88584320594559,37.3485104843223
Hispanic,-121.82907940908458,37.34781580240485
Hispanic,-121.82344557608093,37.31409126928267
Hispanic,-121.88426238700583,37.38433567962916
Hispanic,-121.88900133563507,37.33954524708565
Hispanic,-121.83370566330298,37.32200898493996
Hispanic,-121.8585892692225,37.312000691638694
Hispanic,-121.88289455388016,37.286145183126116
Hispanic,-121.83297919044286,37.343769489631725
Black,-121.96517569926324,37.361914388155085
Asian,-121.8879304171239,37.441313553275116
Hispanic,-121.87861153881651,37.32561779762135
White,-121.897742520106,37.27662542503877
White,-121.93573042433134,37.283578424376955
White,-121.80064311547119,37.26224485268646
Hispanic,-121.93134028613822,37.345966987269776
White,-121.88117898286525,37.275067447333264
Black,-121.88879270873939,37.33392554204612
Hispanic,-121.86434685602224,37.35117611298133
Hispanic,-121.81591889585219,37.35835261323281
Hispanic,-121.84133751371297,37.32773451856448
White,-122.01545753764967,37.340704829255195
Asian,-121.83259573839959,37.28635610033012
Hispanic,-121.85820830252862,37.35917955270837
Hispanic,-121.82967519191436,37.37960052862416
Hispanic,-121.87465163469464,37.35354845658051
Black,-121.902774644509,37.41359078690436
Asian,-122.0175549329716,37.353413499228694
Black,-122.02943301642603,37.33982139256247
White,-121.86865403246706,37.41834945966801
White,-121.86269995411445,37.34487818949889
Hispanic,-121.98140418237782,37.35486675345049
Hispanic,-121.8018254608045,37.32720520401677
Hispanic,-121.84691835782792,37.32941732929803
Hispanic,-121.81046411974042,37.354607460754714
Hispanic,-121.9527659430594,37.354363297218846
Hispanic,-121.835899434173,37.33006122772889
Hispanic,-121.95573746348133,37.29822069500451
Hispanic,-121.86666843343086,37.38152429821317
Hispanic,-121.8323177609207,37.32533887639505
Black,-121.79722348895062,37.32127113636062
Hispanic,-121.97237602027087,37.30543691423261
Hispanic,-121.97611076202956,37.36785364598361
Hispanic,-121.8395771115899,37.36024415924939
Hispanic,-121.89103470628143,37.35451404057235
Hispanic,-121.82805258246495,37.269496717092686
Hispanic,-121.86784392786049,37.32667862938959
Hispanic,-121.88803625523167,37.339510738640115
Black,-121.89164799221557,37.355977293178256
Hispanic,-121.80975544780779,37.351512838022074
Asian,-121.77794862570799,37.326714606058204
White,-121.93099925146593,37.29264039918604
Hispanic,-121.81428693947781,37.35856927004416
Hispanic,-121.83203393803318,37.376908256530875
Hispanic,-121.82743374621121,37.29356539307915
Hispanic,-121.81534248142945,37.3611880539729
Asian,-121.85455179500121,37.37177885438313
Hispanic,-122.00360785583986,37.35874811190249
Hispanic,-121.82080319695754,37.25124414903953
Asian,-121.7570896199912,37.22879227582157
White,-122.04766989217485,37.33104918498776
Hispanic,-121.83959899856234,37.33100175177558
White,-121.95817865011641,37.318270612182026
White,-122.05396739611523,37.387398982380006
Hispanic,-121.86838036961957,37.235491359239504
Hispanic,-121.83868540674956,37.37258061767484
Hispanic,-121.83684784088946,37.33836420194965
White,-121.91220610893517,37.31962232647801
Black,-121.83487770681081,37.34326320179268
Hispanic,-122.09718058106252,37.396570006977456
White,-121.96980172668142,37.36250077651791
Black,-122.10332354200733,37.38665148919413
White,-121.99641176359721,37.35230919346164
Asian,-121.85625223182703,37.257349277290025
White,-121.77645682063044,37.21969310061212
Hispanic,-121.90165918728916,37.464286356690636
Hispanic,-121.92995216020891,37.3311107277293
Hispanic,-121.8640812326195,37.243663034410034
Hispanic,-121.82858397758977,37.364210239428225
Asian,-121.81916279770617,37.31475053657988
Asian,-121.846012789137,37.28955730186299
Hispanic,-121.8349521052556,37.34741216057821
Hispanic,-121.84037153078079,37.32690621640949
Asian,-122.07038532097734,37.38249813854125
Hispanic,-121.83039367497426,37.34398180654358
Hispanic,-121.84734062434164,37.35969168581746
Hispanic,-122.09729835379444,37.40140738023431
White,-122.01273510645335,37.38294020335324
White,-121.91305581148666,37.45843243655906
Hispanic,-121.83623933260992,37.38879584241005
Hispanic,-121.91228430141109,37.314704729046255
Hispanic,-121.97792849485688,37.302311999501434
Hispanic,-121.84121926847853,37.34953704650102
Hispanic,-121.89506627888494,37.31852667154143
Hispanic,-121.87843299762918,37.32212870132395
White,-121.91581584194736,37.27346497495949
Hispanic,-121.9633294382125,37.35895526956331
Hispanic,-121.88260206285686,37.25614811824353
Hispanic,-121.87899243467673,37.252210680245526
Hispanic,-121.89005046211766,37.332357879303665
Hispanic,-121.8909834232509,37.364083711060616
Hispanic,-122.12720485502889,37.42012822307185
Hispanic,-121.80954334552317,37.3140586781101
Hispanic,-121.84853901011031,37.30485156582361
Hispanic,-121.97783961352607,37.30449752715177
Hispanic,-121.88061308266518,37.426457577832444
Hispanic,-121.80457896762438,37.251866749693114
White,-121.84473852284094,37.27660027765878
Hispanic,-121.83320294722425,37.25953209323704
Hispanic,-121.88276865126984,37.43103775846706
Hispanic,-121.83432463520361,37.37968414010429
Hispanic,-121.94705616589768,37.32262690229331
Hispanic,-121.88001261421104,37.37649064277913
Hispanic,-121.82041076884701,37.358797954740425
Hispanic,-121.85982310390119,37.348442736419614
Hispanic,-121.80687134922375,37.26298404960225
Asian,-121.83629497991173,37.354747019096095
Hispanic,-121.88337366325939,37.35254858019199
Hispanic,-121.93846757430732,37.318790165304065
White,-121.93707548309513,37.2682635965924
Hispanic,-121.73811581500395,37.2197627625791
Hispanic,-121.80787934570891,37.264570582945524
Hispanic,-121.87182820739682,37.28109991269353
Hispanic,-122.06609065309995,37.38785870799404
White,-122.02294703228499,37.34614961165693
Hispanic,-122.09699084738757,37.39087231092405
Hispanic,-121.78977742464073,37.328309383210794
Black,-121.94781717382232,37.315069217344636
Hispanic,-121.82449150302382,37.35154542856751
Asian,-121.85870983761785,37.32206159504534
Asian,-121.98983165537715,37.33833021552759
White,-122.01051029967252,37.35376845203412
Asian,-121.79590900222071,37.304934475745824
White,-122.12875361284796,37.41141758402835
Hispanic,-121.9799235499749,37.299485303199646
Black,-121.95535897296168,37.35990365516876
Hispanic,-121.814794962319,37.2378931754616
Hispanic,-121.87734511413538,37.3253451735219
Hispanic,-121.83988530344229,37.368503197957175
Black,-121.87636916953494,37.3357078682194
White,-121.89937684270946,37.347203480008275
White,-121.99844514425662,37.31194206358
Hispanic,-121.90610493031654,37.31596349579955
Hispanic,-121.81459291595756,37.37023272297006
Hispanic,-121.81062149544293,37.32215317432567
Hispanic,-121.8451849491867,37.35733645385464
Black,-121.962409722599,37.41179350103818
Hispanic,-122.0108620162178,37.3542379859038
Hispanic,-121.88236864715101,37.325055601205534
Hispanic,-122.01376124780867,37.38960464569906
Hispanic,-121.83091639798585,37.39330590708247
Hispanic,-121.86448116823621,37.35252664363453
Hispanic,-122.05744596970152,37.37727540964178
Hispanic,-121.85216876807539,37.35497475764588
Black,-121.78851042025495,37.341826630484526
Hispanic,-122.03464161650807,37.33898226218881
Black,-121.88778517905979,37.259046211181186
Hispanic,-121.8218183416595,37.23614772754384
Hispanic,-121.94423059417349,37.35713690090534
Hispanic,-121.80659168195258,37.36002013974496
Hispanic,-121.9979966360822,37.35770355829448
White,-121.77737724988214,37.296868447494774
Hispanic,-122.00056934162716,37.35545047598314
Hispanic,-121.83435202370268,37.343102007578786
Hispanic,-122.11327650106585,37.34569373616774
Hispanic,-121.85903868252288,37.30697123582304
White,-122.11302156472156,37.34418850782574
White,-121.89358980732784,37.33147149473268
White,-121.93794669359802,37.28770046091181
Hispanic,-121.86329078871164,37.355116048719346
Hispanic,-121.84744918026334,37.320734700971016
Hispanic,-122.0270605025992,37.393760906435666
Hispanic,-121.78789880163541,37.35086214463081
White,-121.7810245846583,37.28376923091335
Hispanic,-121.87184974761679,37.4077587931481
Hispanic,-121.85942403581865,37.30826319559406
White,-121.8426665233523,37.27643336761339
Hispanic,-121.83818369838619,37.33413085738063
Asian,-122.07329694330926,37.39356788865081
Hispanic,-121.8418708950307,37.24340108763829
Hispanic,-121.86617572010816,37.27704354368545
Black,-121.96841490022211,37.314982774377036
Asian,-121.85613825817323,37.37973800263437
Hispanic,-121.76215769844289,37.23247283563243
White,-121.80447742188042,37.258952051733914
Hispanic,-121.82589980941302,37.34235220425923
Hispanic,-122.057493444303,37.38453846996517
Hispanic,-121.95525958384773,37.318210239152464
Asian,-121.86519336540981,37.43726090006219
Hispanic,-122.10044348227018,37.39626294172146
Asian,-121.86927279421687,37.37577904469208
Hispanic,-121.99413704187432,37.34045924481953
White,-121.89747673426042,37.242293887398304
Hispanic,-121.8683094361941,37.3375755989988
Hispanic,-121.81749278636362,37.35976057680315
Hispanic,-121.9312913462468,37.32272325571643
Black,-121.90322494628035,37.41458228840917
Hispanic,-121.97746375227976,37.29335515558841
Hispanic,-121.92299550863092,37.32464536984069
Hispanic,-121.85101068252557,37.25342568063086
Black,-121.84966843207594,37.277266264605665
Hispanic,-121.879480422824,37.3113136391037
Hispanic,-121.81230414925912,37.273889160174896
Hispanic,-121.85013770460772,37.35628437613848
Hispanic,-121.93920407149746,37.270751600014094
Hispanic,-121.82919245753364,37.35643477639854
Hispanic,-121.99688109293407,37.350081809472215
White,-121.99645059447055,37.37330509524453
White,-121.92415553448504,37.34012487519473
Hispanic,-121.83248004503672,37.335496373108874
Asian,-121.83960317674739,37.20658721666568
Hispanic,-121.87918382979319,37.3193248691765
Hispanic,-121.82882639789175,37.35282687704708
Asian,-121.83931439562943,37.29613448519519
Hispanic,-121.9834425540349,37.31604482010902
White,-121.88952062255973,37.38685756837367
Asian,-121.95158099803092,37.29665798953098
Hispanic,-122.01944805446831,37.38328098783743
Hispanic,-121.87368927318845,37.27915759048276
White,-121.85081428242695,37.36815171601874
Asian,-121.82163299748096,37.298561164591845
Hispanic,-121.8333943710048,37.25599844773111
Hispanic,-121.8047668651578,37.352666793027375
Hispanic,-121.9216061870051,37.30953500754539
Black,-121.88267955033788,37.33346447218186
Asian,-121.83152874678473,37.26400103284203
Hispanic,-121.80334215879869,37.315947383136994
Hispanic,-121.81239633577829,37.37039930772409
Black,-121.81226748801431,37.24259148836379
Black,-121.79677089318947,37.257564668030774
Hispanic,-121.86935451417153,37.3908954829023
Hispanic,-121.95311098517378,37.25023631159508
Hispanic,-121.92480804196819,37.31330640169748
Asian,-121.82464658497022,37.25238166731995
Asian,-121.81634122687316,37.363479717572595
Hispanic,-121.908207521031,37.36317111683533
Hispanic,-122.12900105597642,37.45273266579753
Hispanic,-121.80889502535376,37.262479236639585
White,-121.8745409187968,37.34076951453982
Hispanic,-121.98071111403551,37.31845433914634
White,-122.10761693275731,37.4345337547014
Hispanic,-121.75728349057154,37.31053724096059
Hispanic,-121.87797969088977,37.33867307855393
Black,-121.88865093835877,37.32806025247995
Black,-121.87075964833994,37.27935388707984
Hispanic,-121.83582789916701,37.34170916988649
Hispanic,-121.81437766237258,37.35673048281414
Hispanic,-121.83794917192203,37.29230962042834
Hispanic,-121.83400732831932,37.322843885369515
Hispanic,-121.98052226216394,37.30940656439057
Hispanic,-121.85965537342842,37.340208271281575
Hispanic,-121.87767321845743,37.434627160197664
Hispanic,-121.84038209792006,37.37474877215142
Hispanic,-121.8350721728258,37.32271361544919
Hispanic,-121.85540617010747,37.37480934819776
Hispanic,-121.86521279800546,37.33935306510648
Hispanic,-121.80483633050531,37.25869698813181
Hispanic,-121.82632054591312,37.360859011386125
Hispanic,-121.84209876518631,37.31516335969857
Hispanic,-121.80818631447248,37.26120398438007
Hispanic,-121.81060037415871,37.26927406545731
Hispanic,-121.83277244468646,37.3736228827408
Asian,-121.86801638547166,37.334013693518266
Hispanic,-121.83580574669705,37.34534086647302
White,-121.97390028077568,37.24250740256579
White,-121.96388281820448,37.30830679120605
Asian,-121.8473992777249,37.28441278461216
Asian,-121.85500576422771,37.24828630006318
Hispanic,-121.86942857993826,37.35055482366517
Hispanic,-121.79947579796423,37.32244600217791
Hispanic,-121.98052074678306,37.295876875644126
White,-121.86207817072392,37.38492106045776
Hispanic,-121.96363727613311,37.35548325245509
White,-121.80465057080008,37.276682337945964
Hispanic,-121.86525049430985,37.26158132798396
Hispanic,-121.8346114547489,37.34611165385028
Hispanic,-121.9549390828632,37.39713584280374
Hispanic,-121.83830515907327,37.34963152704647
Hispanic,-121.78774909745636,37.23132833456623
Black,-121.9858413875166,37.227400971373996
Hispanic,-122.01829727059963,37.38783740134555
White,-121.89036190614696,37.32113957364739
Asian,-121.818787519798,37.29687916693287
Hispanic,-121.88182956332102,37.38664572269667
Hispanic,-121.81969252414314,37.3646200729162
White,-121.89190942781515,37.36947103074995
White,-121.82286038512531,37.358259190186644
Hispanic,-121.83908129063227,37.38721524568893
Hispanic,-121.83494631934086,37.33322279767654
White,-121.92461818415566,37.400211179256566
Hispanic,-121.89997068107722,37.44259183694771
Hispanic,-121.84930598111013,37.30632497553082
Hispanic,-121.86380536678976,37.33425636820147
Hispanic,-122.02383211421252,37.36221727006602
Hispanic,-121.80122050671707,37.355680897361566
Hispanic,-121.79264417584842,37.33535697569002
Hispanic,-121.81804708011472,37.31927526148461
White,-121.96313352546822,37.303536968116866
Hispanic,-121.95941412628929,37.3287094204709
Hispanic,-121.95413118325335,37.28110623657131
Hispanic,-121.84411513277566,37.28575209177994
Hispanic,-122.01789037125864,37.39104167422981
Black,-121.88086359000464,37.29058875229498
Hispanic,-121.96903706776074,37.30599549946786
Hispanic,-121.86978672838737,37.30910022755113
Hispanic,-121.95013443643721,37.297292245259534
Black,-122.07512276774209,37.41406014599096
Hispanic,-121.87513145291452,37.352400885620035
White,-121.96604405149662,37.290336502347635
Hispanic,-121.97360160561966,37.23642990330356
Asian,-121.84069162966277,37.35589136849354
Black,-121.84305755126572,37.263515520523875
Hispanic,-121.84318357776124,37.34298298536154
White,-121.79004485633165,37.35958453986878
Hispanic,-121.85523325578828,37.24644562328244
White,-121.82444074955701,37.34091978752687
White,-121.85147719299032,37.277325312792776
White,-121.9913560508748,37.40532036897999
Black,-121.81807389570864,37.2815064990801
Hispanic,-121.83446021973303,37.28053883856459
Black,-121.88169868742624,37.325432327618486
Hispanic,-121.81327419648099,37.35131385608062
Hispanic,-121.79914583952855,37.3526094550652
Asian,-121.97767673257596,37.34039867087009
Hispanic,-121.88510133087567,37.35257883296403
Hispanic,-121.87510718282324,37.33173764321477
Asian,-121.8459899817327,37.306289759591174
Hispanic,-121.85533185123111,37.37879224959807
Hispanic,-121.9093931150756,37.253349594768224
White,-121.84110843449825,37.31219796494225
Hispanic,-121.95657478696945,37.3612464403044
White,-122.05709072036777,37.35392662828368
Hispanic,-121.87864911465236,37.25580331952686
Hispanic,-121.76470582986123,37.22899826246582
Hispanic,-121.90761383112104,37.31176630947109
Hispanic,-121.96714577973393,37.312631400031684
Hispanic,-121.966898045126,37.306752111638744
Hispanic,-121.96466805264082,37.32225795857951
Asian,-121.84322049818635,37.3442151385728
Hispanic,-121.88363156239075,37.34939439990673
Black,-121.89225480024449,37.3311695571323
Hispanic,-121.90329306129357,37.236059612749955
Asian,-121.8140571945282,37.374929580697284
Hispanic,-121.99280568589535,37.35399922310486
White,-121.91024039452014,37.27810630665966
Hispanic,-121.97927173187709,37.36521886480543
White,-121.98989176965524,37.364278164847306
White,-121.87381467566638,37.38956821427341
White,-121.78686492183249,37.23127330535163
Hispanic,-121.81833893374781,37.37031139071803
Hispanic,-121.88556776358782,37.320587346400266
Hispanic,-121.79540821897682,37.33113292944315
Hispanic,-121.82671954090148,37.38072449246683
White,-121.9937507573548,37.34419503141382
White,-121.88238414848323,37.33737923180139
Hispanic,-121.96910935411516,37.29385801194695
Hispanic,-121.82902298507682,37.304546461614386
Hispanic,-121.83897184006035,37.34289881727361
Hispanic,-121.83575149219685,37.31202973459558
Hispanic,-121.90945162852942,37.26474006388877
Hispanic,-121.87858942087428,37.32455980980341
Asian,-121.98139062688368,37.317453670657095
Asian,-121.9108362607778,37.435911182133765
Hispanic,-121.83711419494236,37.34823299221369
Asian,-121.80628054498284,37.29737012092409
Hispanic,-121.84782939195014,37.377511554846436
Hispanic,-122.04951914871337,37.382849006546714
Black,-121.86525741738073,37.30534645337655
Hispanic,-121.92611618100821,37.3118582695145
Hispanic,-121.96250813890717,37.3149448789133
White,-121.87196890814913,37.392201921080854
Hispanic,-121.84221430060337,37.359960471199116
Asian,-121.86627607091856,37.38765543154512
White,-121.8856393070262,37.38591041294699
White,-122.08160300817023,37.39350925304156
White,-121.90710832739188,37.26638131158532
Asian,-121.96737140623624,37.36725281980483
White,-121.85331669874448,37.244773206905535
Hispanic,-121.95613979474975,37.299341772792076
Hispanic,-121.95081691207476,37.29942051425127
Asian,-121.9696668638894,37.35133944412258
Hispanic,-122.09228627573692,37.394415050659305
White,-121.94550914035415,37.35493827765499
Hispanic,-121.89377474316656,37.299132169244245
Hispanic,-121.85444822963395,37.32600474381656
Hispanic,-121.95149995125634,37.29721408613356
Hispanic,-121.81703236612239,37.356469125399
White,-121.77906283811583,37.22487606619664
Hispanic,-121.99250920992293,37.351467401054585
Hispanic,-121.9146432927147,37.342186379364414
Hispanic,-121.87688931018529,37.303773576565824
Asian,-121.82155759401948,37.31458779583599
Hispanic,-121.96416571738264,37.30271616848642
Hispanic,-121.84841243373756,37.317026468344984
White,-121.79330244630243,37.256998970418884
White,-121.88388112270965,37.28828954977619
Hispanic,-121.77167981129072,37.23434438379441
Black,-121.88548971877027,37.295547875440654
Hispanic,-122.02983113647203,37.39510055535195
Hispanic,-121.82192318619752,37.31906060893205
White,-121.86437643007247,37.3231227529791
Hispanic,-121.79953196326365,37.261891487229185
Hispanic,-121.8333828128571,37.32147638285032
Hispanic,-121.85028056856596,37.25321498207206
Hispanic,-121.82823729664665,37.36848853946908
White,-121.86649076197783,37.344551535057995
White,-121.80253200427556,37.23579606806515
Hispanic,-121.80429258594535,37.26221030207743
Hispanic,-121.99992752536218,37.38880900219988
Hispanic,-121.8986337500377,37.331840143926705
Asian,-121.9148906907765,37.456032882914535
Hispanic,-121.87521122929655,37.25001352696313
Hispanic,-121.96891544943831,37.301125667529114
Hispanic,-121.88909873790828,37.38667900999128
Black,-121.99742766128554,37.35034911823468
Hispanic,-121.82940210079794,37.3136206341752
Hispanic,-121.85995601099654,37.367952172686174
White,-121.92516372829678,37.291792336219274
Hispanic,-121.9220998541909,37.31294200272447
White,-121.7799052238674,37.31618611031891
Hispanic,-121.84095152863192,37.340068187627345
Hispanic,-121.8889492900235,37.308468403012995
Hispanic,-121.90611645586597,37.34646299054942
Hispanic,-121.87771493759801,37.409954573237535
Hispanic,-121.81575781964767,37.353572467018125
Hispanic,-121.82830201338945,37.319982096898
Black,-121.8221169404042,37.25083144151582
Hispanic,-121.79793743250943,37.243453226667185
Black,-121.86613261766652,37.33049604884963
Asian,-121.95448484993402,37.354971260962216
Hispanic,-121.79710496279185,37.325488017723146
Hispanic,-121.97336073628725,37.29982446229653
Hispanic,-121.87699400937605,37.24870604395288
Hispanic,-121.99962477488614,37.35823865209315
Hispanic,-121.86931757239297,37.29663382233139
Hispanic,-121.87521556554458,37.33030405522346
Hispanic,-122.00693591101063,37.36057637738779
Asian,-121.87950965521692,37.407517231534634
White,-121.97690955882925,37.34145378258731
Hispanic,-121.97621666408774,37.30570786183089
Hispanic,-121.89622380983613,37.37411656247195
Hispanic,-121.8331955548295,37.231789771474766
Hispanic,-121.86119067706092,37.34769541640247
Asian,-121.91106461311253,37.45350410718599
Hispanic,-121.834211353484,37.35427619190783
White,-121.98681904614541,37.346369023819285
White,-121.88566102881718,37.259454838356405
Hispanic,-121.98108623863331,37.338897688508474
Hispanic,-121.81670775911194,37.356650859469816
Asian,-121.8436364481241,37.287760318973014
White,-121.89153316670301,37.269760126976166
White,-121.86188107698125,37.36208323527919
Hispanic,-121.95295882114124,37.298819933977065
Hispanic,-121.89383863062338,37.35354457715054
Hispanic,-121.77030333421422,37.31412112919521
Hispanic,-121.95017153716033,37.29602249792497
Asian,-121.84363524759397,37.293389600156765
Hispanic,-121.87088639292465,37.40666097034653
Hispanic,-121.88707777468802,37.35487777695498
Black,-121.83781575141388,37.35333893607648
White,-121.93170541001368,37.25607490162764
Hispanic,-121.87958034729269,37.32583169022737
Black,-121.87945539258354,37.31272972858995
White,-121.81772919526816,37.37633375591062
Hispanic,-122.00865078226403,37.31877493449852
White,-121.91557539109162,37.307541691453274
White,-122.01979438908899,37.32813648996557
Hispanic,-121.91056857814542,37.426853824305255
White,-121.96108516700626,37.299328354627356
Black,-121.83645875988796,37.29773257057956
Hispanic,-122.03391998368474,37.378308658704036
Asian,-121.80446721864176,37.305566028180145
Hispanic,-121.97105856688148,37.3133089314562
Hispanic,-121.88476715996677,37.428345799227074
Black,-122.01610165137727,37.34708482712781
Hispanic,-122.06181116480919,37.37669183695053
Hispanic,-122.05455609592303,37.386978791653654
Hispanic,-122.09074539012445,37.37870491235308
Black,-121.82598922039959,37.371801925664
Hispanic,-122.07940213087839,37.40119856683506
Asian,-121.9144312000558,37.43687050465035
Asian,-121.80094026698826,37.35121716695604
Hispanic,-121.9676935901699,37.34623508856554
Black,-121.80097560089447,37.34360258640315
Asian,-121.82024632607906,37.28904142423517
Asian,-121.80236005228602,37.31834973493548
Hispanic,-121.96910138275832,37.29707756278472
White,-122.06150584500294,37.329831382750285
Hispanic,-121.87963319228284,37.31349514460968
Asian,-121.80417050496216,37.30164480083082
White,-121.78732018120498,37.23491546342455
Hispanic,-121.87786316785483,37.320167709949395
Black,-121.90621566782134,37.318116367884826
White,-121.90989818810216,37.27924829874895
Black,-121.95470552094518,37.362288403625264
White,-121.81238314811372,37.37950610213571
Hispanic,-121.9304398053183,37.277845566657476
Hispanic,-121.89660639877667,37.32559225345891
White,-121.83117229447045,37.3100597740385
White,-122.03459052519439,37.33544858598929
Asian,-121.78340440738943,37.322169618856215
Hispanic,-121.9606549864967,37.36096368328293
White,-121.88335149142574,37.3304225281351
Hispanic,-121.88683039926691,37.322475666201534
Hispanic,-121.86567039724648,37.39416988300736
Black,-121.91084020086049,37.33734893315223
Hispanic,-121.91491664792967,37.312121826528355
Hispanic,-121.80754378263636,37.264582583325236
Hispanic,-121.84013670194109,37.344753335835534
Hispanic,-121.87703961693028,37.316166777557
Hispanic,-121.9129526180346,37.3673790360962
Asian,-121.82159857767742,37.26581284983684
Hispanic,-121.93632800632979,37.25180269808683
Hispanic,-121.80821442550811,37.363427341357166
White,-121.83203925123449,37.230008725782994
Hispanic,-121.87465696378413,37.33490077505095
Hispanic,-121.80514696496702,37.301250959352856
Hispanic,-121.90401059219842,37.42651978790717
Asian,-121.92564642984458,37.32257965135188
Hispanic,-121.83979422123312,37.32747163000106
Asian,-121.91480821888926,37.45797828556142
White,-121.94283591558536,37.304558197529346
Hispanic,-121.79403062918372,37.34314236290881
White,-121.94400178435157,37.359832778940614
Hispanic,-121.80477077913083,37.26080706142483
White,-122.03329278958726,37.301900700604456
Hispanic,-121.890142451064,37.333169634457725
Hispanic,-121.87468256406463,37.421461532366386
Hispanic,-121.80979427234445,37.38688263980734
Hispanic,-121.8309810351418,37.372322516662855
Asian,-121.853560167878,37.39765451283714
Hispanic,-121.81506471248619,37.34937249272702
Hispanic,-121.79600995816887,37.35195348207093
Asian,-121.79150629317837,37.3375668439345
Asian,-121.77424194583837,37.24100214823918
Hispanic,-121.86172590296098,37.34893889222999
Hispanic,-121.96496611161987,37.322899866577814
Hispanic,-121.89202517619613,37.245164642712325
Black,-121.80650126318051,37.35127271830098
Hispanic,-121.85441946161855,37.32933766216093
Asian,-121.83543456966065,37.35510622831368
Hispanic,-121.89944850848889,37.41212787210722
Black,-121.7874315973495,37.3327425050278
Hispanic,-121.80847573513363,37.352609479684695
Hispanic,-121.9732406819321,37.33716789343758
Hispanic,-121.9206573161549,37.31014225135363
Hispanic,-121.83044496184235,37.382406490064064
Hispanic,-121.83949056876297,37.255045534803166
Asian,-121.86813092604764,37.36842186493912
Hispanic,-122.00726205043512,37.38666230636925
White,-121.89451236719144,37.24190582824784
White,-121.84087472142585,37.23260423140378
Hispanic,-121.779850319883,37.3358771775512
Hispanic,-121.84902375536143,37.34664349597134
Asian,-121.89553986249,37.38919265882701
Hispanic,-121.83152434139471,37.33133343205644
Hispanic,-121.95497897867257,37.29856798681416
Asian,-121.91644139682904,37.306383617083135
White,-122.03770009890103,37.353640519076286
White,-121.82626798269455,37.25278947387484
Black,-121.79077065535313,37.229820306275876
White,-121.91950125352014,37.32032380583509
Hispanic,-121.86336677648738,37.28302004262672
Black,-121.88057091958377,37.30296367172136
Hispanic,-121.85538943996926,37.33020307932913
Hispanic,-121.84986885820089,37.35383633793645
White,-121.95514569722094,37.31212307401546
Hispanic,-121.88652107740768,37.32266598099013
White,-121.92040572622604,37.26727066700213
Hispanic,-121.84673679977938,37.353547251444176
Asian,-121.84512779982286,37.26546721563287
Hispanic,-121.8442028442472,37.3038781692076
Black,-122.03052529674903,37.36799272035691
White,-121.88685351483727,37.3358703287423
Hispanic,-121.95729861691215,37.39301179452152
Hispanic,-121.83829923586408,37.356800042170256
Hispanic,-121.87402213955255,37.34013614599088
Asian,-122.05145513684296,37.32583903128435
Black,-121.89114302062524,37.417506892541574
White,-121.94447214442387,37.28595279312725
Black,-121.85328639505617,37.25451042889062
Asian,-121.81017506252321,37.30219658182719
Asian,-121.82711532675935,37.33036639257344
Hispanic,-121.8650041116454,37.341160943841444
Hispanic,-121.8257672896085,37.349756442209205
White,-121.81575640160486,37.36042087160791
Black,-121.96440027628239,37.35230834750779
White,-122.10557941076428,37.394354128411884
Hispanic,-121.96532057966907,37.307627191848894
Hispanic,-121.86618868280493,37.431302178987195
Asian,-121.79034281197592,37.336899305267586
Hispanic,-121.95612483925504,37.30119722839515
Asian,-121.82586360040243,37.267761568231464
White,-121.9394513780903,37.34849065549897
Hispanic,-121.9529566144879,37.39699474095661
White,-121.94605106614473,37.31976243464248
Asian,-121.80816220178674,37.30655330630371
Asian,-121.9771228577868,37.30121946875188
White,-122.02191861011902,37.353729922195036
Hispanic,-121.92970195777717,37.21834182703154
White,-122.00586173927526,37.31616154346753
White,-121.91251754049655,37.44505578962985
Asian,-121.90786310167205,37.45430511216496
Asian,-122.01545937489895,37.40207095227608
White,-121.94979678379028,37.25811767974475
White,-121.87747882309833,37.33390940945724
Black,-121.89210760581807,37.24541026874322
Hispanic,-122.01916083538177,37.39590280832492
Hispanic,-121.87505912552312,37.277247462674254
White,-121.86752204803737,37.40748024971355
Black,-121.80878468793863,37.35586747794619
Hispanic,-121.8319994892007,37.335323509549774
Hispanic,-121.88456764910268,37.3368493897651
Hispanic,-121.86233473918989,37.341654221029366
